599	4.4623e-03	---
600	4.4415e-03	4.6885e-03
601	4.4173e-03	---
602	4.3934e-03	---
603	4.3715e-03	---
604	4.3608e-03	---
605	4.3586e-03	---
606	4.3624e-03	---
607	4.3754e-03	---
608	4.3849e-03	---
609	4.3918e-03	---
610	4.3712e-03	---
611	4.3329e-03	---
612	4.2815e-03	---
613	4.2547e-03	---
614	4.2563e-03	---
615	4.2685e-03	---
616	4.2685e-03	---
617	4.2575e-03	---
618	4.2379e-03	---
619	4.2087e-03	---
620	4.1743e-03	---
621	4.1554e-03	---
622	4.1520e-03	---
623	4.1542e-03	---
624	4.1557e-03	---
625	4.1601e-03	---
626	4.1592e-03	---
627	4.1484e-03	---
628	4.1666e-03	---
629	4.2359e-03	---
630	4.2960e-03	---
631	4.2660e-03	---
632	4.1063e-03	---
633	3.9989e-03	---
634	4.0376e-03	---
635	4.1298e-03	---
636	4.1259e-03	---
637	4.0022e-03	---
638	3.9233e-03	---
