n,t,x,y,z
1710,171.0,0.34197818343031605,-0.04774273939709795,-0.5241875611663465
1711,171.10000000000002,0.294437782840372,-0.058819839376651264,-0.43850591241866743
1712,171.20000000000002,0.2473622195040884,-0.06400180172962162,-0.3393103035730978
1713,171.3,0.20123139037316048,-0.06327633516436047,-0.23657647329844728
1714,171.4,0.15734962217825005,-0.057477095486733326,-0.13912349679505998
1715,171.5,0.11865972188723539,-0.047820990128574346,-0.05369756218276411
1716,171.60000000000002,0.09051528015231138,-0.03517817834214427,0.013013687231226865
1717,171.70000000000002,0.07741687724551434,-0.020382497092587413,0.05578469777851803
1718,171.8,0.08002562424028198,-0.004606797805128524,0.07330978051323167
1719,171.9,0.09795623080442883,0.011123715661188995,0.06606712745267669
1720,172.0,0.1297819608682511,0.025963437824520163,0.03597450519827313
1721,172.10000000000002,0.17702026894953532,0.03908274749355484,-0.016362349396718573
1722,172.20000000000002,0.23966398710834655,0.05002411823318067,-0.08922317843022072
1723,172.3,0.30820861451804843,0.05845721046128004,-0.17804431866641568
1724,172.4,0.3713737403923605,0.06345257583330284,-0.2774911405459683
1725,172.5,0.4256951551494933,0.06416088394896512,-0.38096598382797225
1726,172.60000000000002,0.4645572486851431,0.059429395953810346,-0.4801733983245074
1727,172.70000000000002,0.48491908579372656,0.048632977630768036,-0.5654089294706801
1728,172.8,0.4876663148071762,0.03267640114179452,-0.6284624262126308
1729,172.9,0.47432068378477593,0.013094565443461085,-0.6634522739191994
1730,173.0,0.44746111956079493,-0.00820425618029577,-0.6674966516131611
1731,173.10000000000002,0.40807160745219556,-0.029059382918140947,-0.6373553302946955
1732,173.20000000000002,0.35911361016017557,-0.04728402459012424,-0.5734681582782157
1733,173.3,0.304688175470618,-0.061141253274932826,-0.48296701996705166
1734,173.4,0.24980784927406324,-0.0694749917190217,-0.37490306394668765
1735,173.5,0.19416753201835185,-0.07194090391221582,-0.2591392817170077
1736,173.60000000000002,0.13851459584457707,-0.06852397318543044,-0.14538303614666126
1737,173.70000000000002,0.08721703790866944,-0.05984368152629294,-0.04271907039696199
1738,173.8,0.04324615990243242,-0.047462458785690914,0.04236410108917186
1739,173.9,0.0072310612336605636,-0.03300480827258717,0.10617827471959781
1740,174.0,-0.021346674593194663,-0.018106543595554605,0.14777557828756532
1741,174.10000000000002,-0.03846344287045769,-0.004169990955419531,0.16612253898465867
1742,174.20000000000002,-0.041342318674184454,0.007967921400209231,0.16206069007614096
1743,174.3,-0.03204262685731638,0.01791399997421571,0.13979261696062706
1744,174.4,-0.012731944857178738,0.025531332486330483,0.10373325755992097
1745,174.5,0.01508713035083894,0.030935132843052188,0.0581081375380049
1746,174.60000000000002,0.052149561481164966,0.03424493124669111,0.005948429287016207
1747,174.70000000000002,0.0968806853933299,0.03585888735711959,-0.05014808490250359
1748,174.8,0.1460766956223369,0.03631862434989959,-0.10779513798858906
1749,174.9,0.19756300582796193,0.03603184004876432,-0.1654550796181805
1750,175.0,0.24919852516491406,0.03527446228667016,-0.2221992230171344
1751,175.10000000000002,0.2953255617857927,0.03396163305659412,-0.27712012213556514
1752,175.20000000000002,0.3314549540678729,0.03157051418491197,-0.3288154634668594
1753,175.3,0.3587007759850568,0.02775273320517523,-0.3754302221246449
1754,175.4,0.3784080188573612,0.022528064594724118,-0.4149450740198382
1755,175.5,0.3914124931899363,0.01618557905800898,-0.44569525057936427
1756,175.60000000000002,0.396021637118705,0.008969853230635188,-0.46555849237671637
1757,175.70000000000002,0.3920998899547369,0.0011433137939625875,-0.47282797257457615
1758,175.8,0.3821194234186171,-0.006704222745657742,-0.4675830209692004
1759,175.9,0.36787111653780535,-0.013926038508959883,-0.4508891123916371
1760,176.0,0.351153213095789,-0.0199518893037106,-0.4247224683441167
1761,176.10000000000002,0.3334466940574549,-0.0241264224685853,-0.3908389804828252
1762,176.20000000000002,0.3164771738247365,-0.025941936780355845,-0.35195510965389176
1763,176.3,0.3021519081888581,-0.025305291270500466,-0.31209201121417746
1764,176.4,0.29175655199666534,-0.022353744251903323,-0.27504844110800303
1765,176.5,0.2859983350602495,-0.017440588147536126,-0.2440568092425635
1766,176.60000000000002,0.28674115820962476,-0.010818455393555007,-0.22259910769883803
1767,176.70000000000002,0.2950333328806384,-0.0028542849425677486,-0.213632918653589
1768,176.8,0.30952176328639075,0.005684665057759209,-0.21808151672469894
1769,176.9,0.3285612739814107,0.013978720578040758,-0.23557037574131753
1770,177.0,0.3503534843429709,0.021260261506173442,-0.2644896164192627
1771,177.10000000000002,0.3731943539193381,0.026648291922090856,-0.3032556396717947
1772,177.20000000000002,0.3948149125865264,0.02940442116473236,-0.3489436933590528
1773,177.3,0.4123811535057079,0.029235945472045343,-0.3968589556143971
1774,177.4,0.42467679355190574,0.02614103855581666,-0.4422804249016619
1775,177.5,0.43121291424817065,0.020467803141739186,-0.4809855480118548
1776,177.60000000000002,0.42979456854458664,0.012492064461394194,-0.5082089490272395
1777,177.70000000000002,0.4193839765678681,0.00270420808929631,-0.5198588876726972
1778,177.8,0.4018136907522361,-0.007866795808745029,-0.5146203456281603
1779,177.9,0.3793511042180181,-0.018105243687636642,-0.4929361353855836
1780,178.0,0.3533741261437617,-0.02700706851258277,-0.45691575682953406
1781,178.10000000000002,0.32576906705302294,-0.03346278004850571,-0.40884286604137277
1782,178.20000000000002,0.29936234961162445,-0.0365725145381694,-0.3526736571073169
1783,178.3,0.2767190838560807,-0.03610479144684989,-0.2942428326318808
1784,178.4,0.25900269908978935,-0.032230783929149805,-0.23916604550520437
1785,178.5,0.24748637657507072,-0.025468772834541267,-0.192234513634177
1786,178.60000000000002,0.24526250492741475,-0.01623464149177943,-0.15876755463661862
1787,178.70000000000002,0.25545155689312854,-0.005024414037604343,-0.14325634348692454
1788,178.8,0.27636626483542037,0.007217366320407599,-0.14722821312084078
1789,178.9,0.3051957842563519,0.019396413196356124,-0.17053422388156905
1790,179.0,0.3382425734414468,0.030362340394471353,-0.21126833579155843
1791,179.10000000000002,0.37288665951350924,0.03870019657543728,-0.2672772862701784
1792,179.20000000000002,0.4055779883939161,0.04320743555097254,-0.33423596650478166
1793,179.3,0.4322698955242598,0.04335883808602436,-0.4051873921941839
1794,179.4,0.45142398268464023,0.03911900964636613,-0.47303769910770976
1795,179.5,0.4620306583043718,0.030970862138566455,-0.5313916873645096
1796,179.60000000000002,0.4607484773930963,0.01933095702107346,-0.5729106521612832
1797,179.70000000000002,0.445804468933278,0.0049381977178721255,-0.5912925354853169
1798,179.8,0.4198840247848289,-0.010693463503303009,-0.5844789897606268
1799,179.9,0.38640773934816364,-0.02591762054340273,-0.5530044174037506
1800,180.0,0.34810191098531956,-0.0391871740499599,-0.4999119231102984
1801,180.10000000000002,0.30704257317727895,-0.04881568716213159,-0.42873595535413184
1802,180.20000000000002,0.2670617596020459,-0.05349546665599176,-0.3454904094962448
1803,180.3,0.2299863153575325,-0.05302009956433455,-0.25872527888631525
1804,180.4,0.19627148475550604,-0.04791446505283935,-0.17633348212548278
1805,180.5,0.16785103361106504,-0.03916772898831298,-0.10460146788151392
1806,180.60000000000002,0.15040882227602184,-0.027504354826727178,-0.050128991285074455
1807,180.70000000000002,0.14900943262210292,-0.013567030155420528,-0.018306713761532242
1808,180.8,0.16407800064924832,0.001637987245808803,-0.010832738776098373
1809,180.9,0.19498161784181728,0.01716081770560591,-0.027791574469040778
1810,181.0,0.2395052564355649,0.032125745854905706,-0.06784107959840745
1811,181.10000000000002,0.2935490289369121,0.04528934841408711,-0.13052543217246357
1812,181.20000000000002,0.34891890523401053,0.055106667124679876,-0.21303974511427223
1813,181.3,0.4007285339032274,0.060414828466573915,-0.3082576389372852
1814,181.4,0.44405623963973967,0.060512537425309494,-0.40793341586077386
1815,181.5,0.47727547105606183,0.055262505087056775,-0.5035155387078979
1816,181.60000000000002,0.49500111889378445,0.04443874454808261,-0.5848309263754462
1817,181.70000000000002,0.49326464475875537,0.02829995862902209,-0.6418449033707693
1818,181.8,0.4739814610755463,0.0084523813830121,-0.6685841391885975
1819,181.9,0.4401977830009056,-0.01309290993286074,-0.6622174123258205
1820,182.0,0.39639288355610075,-0.03416783674811314,-0.62334026690072
1821,182.10000000000002,0.3449524133182395,-0.052187148190244205,-0.5529633730144217
1822,182.20000000000002,0.2882429187815187,-0.06504180436961325,-0.45607091802830474
1823,182.3,0.2308342938892769,-0.07172531420241295,-0.3428544937530836
1824,182.4,0.1715253827955638,-0.07223503087913073,-0.22387783541308973
1825,182.5,0.11207965715302802,-0.06751165391728414,-0.10839192621118103
1826,182.60000000000002,0.05700111961769006,-0.058346705388526855,-0.005184107989825593
1827,182.70000000000002,0.009236096741621323,-0.04582829472236123,0.07859244996945722
1828,182.8,-0.0318271859940503,-0.03176473060627185,0.14001890086033267
1829,182.9,-0.06430282961072091,-0.017768380786302808,0.17905426705052843
1830,183.0,-0.08762472404249613,-0.004974405263303351,0.19780189822386982
1831,183.10000000000002,-0.10069555077745687,0.005599185166461807,0.19785510532751505
1832,183.20000000000002,-0.1036617303625619,0.01337114382448866,0.18215697333955777
1833,183.3,-0.09970697510902025,0.018318822720850697,0.15586477711817134
1834,183.4,-0.09181523277724582,0.020599039625109464,0.12378308159604107
1835,183.5,-0.08262487599752642,0.020503793511372662,0.09013463060836777
1836,183.60000000000002,-0.0748809067461173,0.018129370498476616,0.05895320886332704
1837,183.70000000000002,-0.07115618835709554,0.01368531617068139,0.03399165786320672
1838,183.8,-0.073043245218354,0.007721536760445063,0.017760346489578395
1839,183.9,-0.08153444697190192,0.0007754258209491522,0.011798544863846083
1840,184.0,-0.09707446424566579,-0.006658965050214133,0.016764640650152814
1841,184.10000000000002,-0.12239326466715497,-0.014212918900253642,0.03398822400386944
1842,184.20000000000002,-0.15922405918056753,-0.02171989485576128,0.06431747918936426
1843,184.3,-0.206318988332974,-0.029022755198722047,0.1069444056357916
1844,184.4,-0.2597117774384928,-0.03584817872048347,0.16079288064190655
1845,184.5,-0.31345714662653906,-0.04161523179012656,0.22417899018886145
1846,184.60000000000002,-0.36014567289312843,-0.045067465271736204,0.2946758730470201
1847,184.70000000000002,-0.39742410870407086,-0.04497611607739595,0.3677550670166346
1848,184.8,-0.4243442922307055,-0.040991028467931456,0.4374112849652414
1849,184.9,-0.44035154394001125,-0.03327481773962155,0.4977834461299669
1850,185.0,-0.44621317356295354,-0.022493996703480703,0.543940017276472
1851,185.10000000000002,-0.43992710855732947,-0.009391897266408626,0.5701558865668335
1852,185.20000000000002,-0.4211536378238255,0.00506290512975702,0.5722019304579055
1853,185.3,-0.3934785938279137,0.01941016567298777,0.5502277404912495
1854,185.4,-0.35967452601101746,0.03222735645407294,0.5066694936788446
1855,185.5,-0.32303026704075605,0.04235138282425529,0.44587934353469955
1856,185.60000000000002,-0.2870160986390655,0.048390619865015444,0.3726987249609969
1857,185.70000000000002,-0.2536425901565047,0.049428516431865556,0.293877488241708
1858,185.8,-0.2244964103354961,0.04573738900472348,0.21735596260218293
1859,185.9,-0.20153896207640895,0.03806388990885135,0.1498743203105616
1860,186.0,-0.1866472893457423,0.027403736584386464,0.09646810578339561
1861,186.10000000000002,-0.18467515096501486,0.014526282787136913,0.06270270497646706
1862,186.20000000000002,-0.19988291441139855,7.998561900775028e-05,0.05289234347619639
1863,186.3,-0.2309217588773372,-0.014994417224472485,0.06763429369490777
1864,186.4,-0.27449167416843095,-0.029691562854771064,0.1059805312687517
1865,186.5,-0.3240079958840558,-0.04286417441674898,0.16536406340719345
1866,186.60000000000002,-0.3725993329293658,-0.05266640193908139,0.2428666962494355
1867,186.70000000000002,-0.41641018913958977,-0.057434540081566655,0.33260742027787177
1868,186.8,-0.45119260930926997,-0.056536943253573085,0.4255787958993089
1869,186.9,-0.4754393406570411,-0.050002709729136445,0.5127015231608484
1870,187.0,-0.48813154253831237,-0.03856068989799139,0.5859404789163729
1871,187.10000000000002,-0.48509307008240704,-0.02287471911684328,0.6361258770295922
1872,187.20000000000002,-0.464426342833041,-0.0039998052487819295,0.6556180029244846
1873,187.3,-0.42961208663458084,0.0161148572777271,0.6423726039294074
1874,187.4,-0.38565145424138486,0.0353682188972154,0.5976295716757847
1875,187.5,-0.33593718668446293,0.05182980097393924,0.5257810828877977
1876,187.60000000000002,-0.28374278644853584,0.06337694605684716,0.4319235551599374
1877,187.70000000000002,-0.23060286389597376,0.06855401314744916,0.32414339721724567
1878,187.8,-0.17742430205957355,0.06755751378728872,0.21300972832744572
1879,187.9,-0.1258361908684871,0.06134558914345615,0.10764905549240752
1880,188.0,-0.07867761991164846,0.05127519995833598,0.014893918672281695
1881,188.10000000000002,-0.04041905045446178,0.03845856678664717,-0.058580429549523645
1882,188.20000000000002,-0.014520355480403278,0.024009419364472623,-0.10801934588577443
1883,188.3,-0.0010532787476665265,0.009272152913544192,-0.13307823191683366
1884,188.4,8.337737379275107e-06,-0.004668270506595819,-0.13534354644025562
1885,188.5,-0.010689956215115938,-0.017072289245750303,-0.11775278717890335
1886,188.60000000000002,-0.035932360742734835,-0.02734452829128705,-0.08214722392495896
1887,188.70000000000002,-0.07696554585405786,-0.03544981464082241,-0.030917340387329087
1888,188.8,-0.13003535173959005,-0.041726956699936174,0.03209410492945807
1889,188.9,-0.19150684266964105,-0.046444944007424764,0.103703885812092
1890,189.0,-0.25647222012408377,-0.04973953913462951,0.1812118763382421
1891,189.10000000000002,-0.31624385630885676,-0.05107107021988885,0.2620276357278314
1892,189.20000000000002,-0.3637650758546779,-0.04947219747877733,0.34231667956168277
1893,189.3,-0.3991178681166169,-0.04449507524704671,0.41709490597795773
1894,189.4,-0.42253370304640503,-0.03627074272367479,0.48138028721130927
1895,189.5,-0.4347729367656923,-0.025365109245554095,0.5309828903917375
1896,189.60000000000002,-0.4339725230074077,-0.012399918157490027,0.5609429281303702
1897,189.70000000000002,-0.41981709665713624,0.0018337918659896662,0.567523519620373
1898,189.8,-0.3961289051862319,0.016029925913937555,0.5508411724942914
1899,189.9,-0.36590948499131765,0.028862262141454164,0.5131033710719457
1900,190.0,-0.3323896354212251,0.03921619672988586,0.458335523445651
1901,190.10000000000002,-0.2987448213533724,0.04579474881669334,0.39071189861840083
1902,190.20000000000002,-0.2673802337897112,0.04768498515571396,0.316223816117548
1903,190.3,-0.23976655475858105,0.04501478273336485,0.24249402038720036
1904,190.4,-0.217753992442673,0.0384036044848409,0.17617358434615074
1905,190.5,-0.20307077821231576,0.02876605806700615,0.12237833878381932
1906,190.60000000000002,-0.20039738410167032,0.01674507450781411,0.08656830521194572
1907,190.70000000000002,-0.2132166051872258,0.002939229930303848,0.07313520719325882
1908,190.8,-0.24050173354937082,-0.01165634396364097,0.08304410987841443
1909,190.9,-0.27930766954635694,-0.026007554023442424,0.11563214179325867
1910,191.0,-0.3237382313263377,-0.03895507460765847,0.16856736117450247
1911,191.10000000000002,-0.3682720898038989,-0.04878620003689924,0.2393598503634537
1912,191.20000000000002,-0.4096074578473389,-0.05398819822341876,0.3228101327933648
1913,191.3,-0.4434706452380268,-0.05395331682463228,0.4105516730579989
1914,191.4,-0.4678618274461332,-0.048637550762697136,0.4940811181735332
1915,191.5,-0.4819192334599322,-0.038653843515092386,0.5657515164025987
1916,191.60000000000002,-0.48142024564698505,-0.02450300718347231,0.6169443233928091
1917,191.70000000000002,-0.46427562111951703,-0.007049558033466914,0.6402487383642432
1918,191.8,-0.4334666699027319,0.011913547203161597,0.6331850549639225
1919,191.9,-0.39352529674063585,0.030418211286554985,0.5963515492352931
1920,192.0,-0.34773417115783617,0.04659905331803375,0.5333677850073341
1921,192.10000000000002,-0.2989255888522221,0.05841951283222041,0.4483699400376932
1922,192.20000000000002,-0.2497186247521578,0.06436192050679956,0.3484496396150829
1923,192.3,-0.20104094957144164,0.06436897354060821,0.24365530711779235
1924,192.4,-0.15454933910001667,0.05916195795533563,0.14299968496233634
1925,192.5,-0.11219632733088242,0.049948276819274315,0.05352666204569543
1926,192.60000000000002,-0.07936416205919371,0.03766235445890923,-0.01780814678690938
1927,192.70000000000002,-0.060423477999364636,0.023226564113042435,-0.0656519612426278
1928,192.8,-0.05625833459608799,0.007865329236929463,-0.0887279120698336
1929,192.9,-0.06668772519987276,-0.007374712615626403,-0.08759828803600331
1930,193.0,-0.0905611767307982,-0.02165949707181356,-0.06426840424447242
1931,193.10000000000002,-0.13042732532789003,-0.03423685612172106,-0.01949000801163967
1932,193.20000000000002,-0.18714664218307142,-0.04481184173392451,0.04507662254105599
1933,193.3,-0.2550841658119118,-0.05336469538259555,0.12538190990636777
1934,193.4,-0.3239392111454885,-0.05949980030346178,0.217292315480019
1935,193.5,-0.3845158228858469,-0.062308528240214774,0.3158122983549323
1936,193.60000000000002,-0.43146541669328764,-0.06042294941904408,0.4142504971075052
1937,193.70000000000002,-0.46073853203818677,-0.05287372824765286,0.5040758378082352
1938,193.8,-0.47385455229629436,-0.04011552262586508,0.5770816877887428
1939,193.9,-0.4717608727384438,-0.0233312791796436,0.6267752697209515
1940,194.0,-0.4562830476215144,-0.004143433676537955,0.6491920175152806
1941,194.10000000000002,-0.42703192581724814,0.015681829512225645,0.6398291316202325
1942,194.20000000000002,-0.3862693767407595,0.034260716145220624,0.5972821266882283
1943,194.3,-0.3383841594301295,0.04976319345818684,0.5265329987955216
1944,194.4,-0.28831045131353744,0.06078615260243936,0.43486899686657426
1945,194.5,-0.23832463698216927,0.06650480967588517,0.33101758556169203
1946,194.60000000000002,-0.1890857809191411,0.06626742380398694,0.22393650167485118
1947,194.70000000000002,-0.14295664781597603,0.0602344538174496,0.1228960975697508
1948,194.8,-0.1029757405223603,0.049771753789297594,0.03562615533439466
1949,194.9,-0.07166181371578732,0.03635222534158121,-0.032752174573111616
1950,195.0,-0.050366996832262846,0.021423501847796435,-0.07965617902827514
1951,195.10000000000002,-0.043595360830239384,0.006153159110481136,-0.10200629996253265
1952,195.20000000000002,-0.05538579325322079,-0.008693425616568606,-0.09838426118060983
1953,195.3,-0.0844503862823662,-0.022547825241695813,-0.07113907071082191
1954,195.4,-0.12850162084001665,-0.03499961231439424,-0.02326601043690694
1955,195.5,-0.18425816818385823,-0.04573850348917684,0.041828027312074065
1956,195.60000000000002,-0.24902968587002083,-0.054186808044954814,0.12189229284219341
1957,195.70000000000002,-0.3151896762199413,-0.05965159795880247,0.21364042195103744
1958,195.8,-0.3729579202572796,-0.06136868815030885,0.3113038829102116
1959,195.9,-0.42001458927736374,-0.058727635873729436,0.408197203493856
1960,196.0,-0.4546801097918572,-0.05167924985266972,0.49744218262434087
1961,196.10000000000002,-0.4731334039718055,-0.040104796474239104,0.5707641477699626
1962,196.20000000000002,-0.47258844714613146,-0.024303694012982165,0.6201391093418088
1963,196.3,-0.4557188693269807,-0.005698667142403083,0.6411392644600561
1964,196.4,-0.4259880050317272,0.013933086062036628,0.6320791495673401
1965,196.5,-0.38797330992199325,0.032670200573477456,0.5942686294335101
1966,196.60000000000002,-0.3430011684446443,0.048364668055237287,0.529162929058659
1967,196.70000000000002,-0.29448003375601683,0.05926113481819775,0.4414560404357148
1968,196.8,-0.24588919514176708,0.0645191582645504,0.3404542531696924
1969,196.9,-0.19796120547926643,0.06415737652721516,0.23568965136446443
1970,197.0,-0.1521692996025724,0.05892189523789212,0.13560483368288961
1971,197.10000000000002,-0.11253770688675138,0.049445588890859545,0.04833895525280851
1972,197.20000000000002,-0.08395434853034989,0.03653170563374289,-0.01923061354532974
1973,197.3,-0.06798253774650583,0.02157805625677293,-0.06375908289278948
1974,197.4,-0.06544824629389956,0.005864033269626935,-0.08416687820308523
1975,197.5,-0.07599725797432559,-0.00952860049839691,-0.08127337507628883
1976,197.60000000000002,-0.10330539982854493,-0.023699054306739607,-0.05473925518172943
1977,197.70000000000002,-0.14965119542613156,-0.0362632333718724,-0.005335669891034371
1978,197.8,-0.21127834286359207,-0.047098477319216715,0.06326007236754273
1979,197.9,-0.28092832557740577,-0.05596802822103262,0.14730521808709218
1980,198.0,-0.3475050540728271,-0.06215104274057026,0.24251552554769393
1981,198.10000000000002,-0.4027777902324925,-0.06400308809457904,0.3434877931455797
1982,198.20000000000002,-0.44288022728113274,-0.060216908457660395,0.44239193235581575
1983,198.3,-0.46754091148097415,-0.05077867886921005,0.5303924503599274
1984,198.4,-0.47753872159433153,-0.036512649058056734,0.5997232056090249
1985,198.5,-0.47373789289375384,-0.018807811284038925,0.644752026420557
1986,198.60000000000002,-0.4541027723384843,0.0009040043477109522,0.6590710771641802
1987,198.70000000000002,-0.4191572477280757,0.02101444367724432,0.6388636115911862
1988,198.8,-0.3746749223202095,0.039497973340858084,0.5867125499170548
1989,198.9,-0.32456604153479546,0.054572111303048426,0.508115035215384
1990,199.0,-0.2734821997333755,0.06492527525096742,0.41073178397515037
1991,199.10000000000002,-0.22195956980375828,0.0692100880232068,0.3026501791077967
1992,199.20000000000002,-0.17103234314799817,0.06709118542706036,0.19328886951424773
1993,199.3,-0.12284785982517421,0.059677817385464633,0.09190933832227131
1994,199.4,-0.08060216785015414,0.04841122699663048,0.005290914446913385
1995,199.5,-0.04606163205200289,0.03479052595685005,-0.062415736815775794
1996,199.60000000000002,-0.023252744382811354,0.020057517089591567,-0.10693226446440086
1997,199.70000000000002,-0.015698035228883554,0.0052177848733293885,-0.12589560603992153
1998,199.8,-0.02319064114426897,-0.008826771300079993,-0.12108249718870676
1999,199.9,-0.044775205183192106,-0.02147611857891271,-0.09535621615846292
2000,200.0,-0.07831069241104933,-0.032370375732831656,-0.052181894093180935
2001,200.10000000000002,-0.12454392037012667,-0.041100688353035694,0.0063110020808137554
2002,200.20000000000002,-0.18337478745785712,-0.04764855234901648,0.07760737795874145
2003,200.3,-0.2496028871321025,-0.052274754308652555,0.15792726883067507
2004,200.4,-0.31429245037382625,-0.054863625635866234,0.2438251055164142
2005,200.5,-0.3693821627903078,-0.05480124918022562,0.3314191679905949
2006,200.60000000000002,-0.4110097671640333,-0.05109979455762852,0.4153837507138853
2007,200.70000000000002,-0.43625983594410844,-0.04312753821157496,0.48915197925503084
2008,200.8,-0.446733308236873,-0.031286244325042505,0.5467531565283716
2009,200.9,-0.4444070305820139,-0.01658965414427013,0.5836321696098482
2010,201.0,-0.43154170779003426,-0.00042096834445258877,0.5973525132376254
2011,201.10000000000002,-0.4081229520400365,0.01575472693446277,0.5850983315968706
2012,201.20000000000002,-0.37527114786187793,0.03048416760799275,0.5464878678038749
2013,201.3,-0.33687708301184,0.0424319698637092,0.4861010359074609
2014,201.4,-0.29736443135695756,0.050571315061772606,0.4101538364451184
2015,201.5,-0.25927689715714675,0.054307228380772836,0.32586464301215395
2016,201.60000000000002,-0.22422188218895303,0.05306667918806087,0.24058146144942782
2017,201.70000000000002,-0.19514491404300666,0.04685472604906795,0.16205662977685795
2018,201.8,-0.17434186058388937,0.036678522317564625,0.0969843568899862
2019,201.9,-0.16346295807187083,0.023748669677595313,0.04999017540684537
2020,202.0,-0.16371009546191478,0.009289243383772326,0.02355898570011656
2021,202.10000000000002,-0.17971516211268052,-0.005774823966622355,0.021009846028467283
2022,202.20000000000002,-0.2143744633078374,-0.02081605582538661,0.044340474442937455
2023,202.3,-0.26331935687780084,-0.03505872221600947,0.091712305440644
2024,202.4,-0.3192559782308094,-0.047536663882059245,0.16002869885478366
2025,202.5,-0.3738139087331536,-0.05699228980048145,0.24458747299269698
2026,202.60000000000002,-0.4218037097378222,-0.061660213702993516,0.3397216108220462
2027,202.70000000000002,-0.4579391043317326,-0.060145737193000114,0.4371919505905017
2028,202.8,-0.48130375916270696,-0.052448386332941764,0.5271113175998765
2029,202.9,-0.49095071001178814,-0.03936289969159403,0.6007138633697495
2030,203.0,-0.4870056059603694,-0.02224042091632663,0.6513471830652329
2031,203.10000000000002,-0.4670756845511358,-0.002460511236073663,0.6714633901845806
2032,203.20000000000002,-0.43110918834860923,0.01833065681773467,0.6561176497499747
2033,203.3,-0.3849092129785563,0.037974739787996294,0.6070756019706431
2034,203.4,-0.3324583006230406,0.05447663526319554,0.5293311147140156
2035,203.5,-0.2783334100226057,0.06633932885903919,0.43038029255196336
2036,203.60000000000002,-0.2231224102977146,0.07200210300064736,0.3183034855576703
2037,203.70000000000002,-0.1670865751649853,0.07100590326060333,0.2028000001009247
2038,203.8,-0.11228140166040172,0.06446350580922638,0.09363651546831021
2039,203.9,-0.06190213437962077,0.05385848903806587,-0.0019658829308770863
2040,204.0,-0.017428538590202918,0.04077394749557313,-0.07953395892721637
2041,204.10000000000002,0.01888111668460633,0.026658281084262485,-0.1347731302931882
2042,204.20000000000002,0.04409354833720682,0.012811097676145194,-0.16573168864350368
2043,204.3,0.057740795912805364,0.00027853368394625984,-0.17484773900414072
2044,204.4,0.0612861399240861,-0.01028751084204021,-0.16575032240450338
2045,204.5,0.05722946319869334,-0.018505808450434973,-0.1426936467669598
2046,204.60000000000002,0.04584101035921609,-0.02391448351550342,-0.10911069736963204
2047,204.70000000000002,0.02744774710963828,-0.02648721907103639,-0.06885418421303793
2048,204.8,0.0037417097331276556,-0.026789942380750057,-0.02624426053238178
2049,204.9,-0.023792852679185333,-0.025513548531182113,0.015599614865063985
2050,205.0,-0.05331135690138833,-0.023328311715667356,0.05478724405866945
2051,205.10000000000002,-0.08341814635492048,-0.020711191524946715,0.08996524186310632
2052,205.20000000000002,-0.1136256131418223,-0.018097111150917763,0.1205209410980387
2053,205.3,-0.14356624148889802,-0.015885378926223333,0.1470099577838195
2054,205.4,-0.17350397707663426,-0.014327941011806304,0.17046426844638288
2055,205.5,-0.20381980578983147,-0.013574878092780754,0.19218079518323486
2056,205.60000000000002,-0.23395541032048986,-0.013745523317173967,0.21359377573764318
2057,205.70000000000002,-0.26380031765601547,-0.014769193980893651,0.23616909866976782
2058,205.8,-0.2925393357099684,-0.01629835215373647,0.2609282314343238
2059,205.9,-0.31891665477618736,-0.017874771528784493,0.2882101549443291
2060,206.0,-0.3424062899186967,-0.01901829127183223,0.31758397565672547
2061,206.10000000000002,-0.36209757168654144,-0.01922468111354804,0.3481191545540918
2062,206.20000000000002,-0.3770882205121303,-0.01806459570936064,0.3781199073038371
2063,206.3,-0.38753792902650336,-0.01546336109448076,0.4053853012326716
2064,206.4,-0.393579760473793,-0.011567337747207718,0.42788165015563434
2065,206.5,-0.39552632531256,-0.006689213518028159,0.4440369549715807
2066,206.60000000000002,-0.39232037324541,-0.001099710162721874,0.4517302369212032
2067,206.70000000000002,-0.38359988389982363,0.00487211480900198,0.4493503252720889
2068,206.8,-0.37085975401987986,0.010685271406129116,0.4371914744563978
2069,206.9,-0.3556340046759059,0.015804605024998242,0.41638567707391355
2070,207.0,-0.33945050615703426,0.01977083764136677,0.38879660578207986
2071,207.10000000000002,-0.3240201096866794,0.02195822098907106,0.35638919348454307
2072,207.20000000000002,-0.31106499203185944,0.021888825159162136,0.3220653983101023
2073,207.3,-0.3017780282907089,0.01959650130070119,0.2894449508373436
2074,207.4,-0.2967615381328727,0.015344033782533071,0.26174298090702747
2075,207.5,-0.29621488394517387,0.00959009180895026,0.2414513956732788
2076,207.60000000000002,-0.301903349320024,0.002733699510362045,0.23153894932604882
2077,207.70000000000002,-0.31435063773572525,-0.0047627226076897775,0.2342313799017351
2078,207.8,-0.33169606526418605,-0.012173665976455746,0.24937639189352895
2079,207.9,-0.35211440551354006,-0.018779124113292273,0.2756837773091739
2080,208.0,-0.3737630446619603,-0.023960569010941027,0.31086816964714864
2081,208.10000000000002,-0.3940833885903283,-0.02689268282725377,0.35237599391903474
2082,208.20000000000002,-0.410418216853061,-0.026900665452009892,0.3963951383421372
2083,208.3,-0.4211167903819627,-0.023948231786012703,0.4381704354276213
2084,208.4,-0.42560691739575546,-0.018327058364124446,0.47336789175628574
2085,208.5,-0.423938442844317,-0.010627316840593206,0.4985572689578184
