,x,y,z
346,0.12746799252305765,-0.03892315678438655,-0.028127443522695743
347,0.12519754350662302,-0.03752149857426501,-0.022013801101878953
348,0.12304138098976228,-0.036097847496646775,-0.016113227570334548
349,0.12100113601875367,-0.034653555040281815,-0.010427686075321817
350,0.11907816146500144,-0.03318995720146639,-0.0049588757405308785
351,0.11729190441339393,-0.031706587696365904,0.0002716113624834409
352,0.11566201339830293,-0.03020304286813852,0.005242437222411015
353,0.1141900175611649,-0.028680683228181483,0.009952204663649619
354,0.11287726854130344,-0.02714084787122147,0.014399778550224545
355,0.11172497843315743,-0.025584850759321546,0.018584243892904074
356,0.11073422578066898,-0.024013980522942114,0.02250490054136028
357,0.10990595898294314,-0.022429499929003206,0.02616125588881255
358,0.10924099991277703,-0.020832645357699815,0.02955301786616789
359,0.10874004497011248,-0.019224626733264916,0.03268009306507642
360,0.10840366859514178,-0.017606627399222505,0.035542580417619665
361,0.10823232652099153,-0.015979803814518478,0.038140765178585466
362,0.10822636083949257,-0.014345285072599911,0.040475109546624165
363,0.10838600036792978,-0.012704172878416669,0.04254625199565196
364,0.10871136437884282,-0.011057541521596732,0.04435500065774291
365,0.1092024644699058,-0.009406437880425375,0.0459023300210978
366,0.10985921097127482,-0.007751881045219415,0.047189369271466726
367,0.11068141483510474,-0.0060948622381621805,0.04821739888127206
368,0.11166878856552839,-0.0044363448266662615,0.04898784905037546
369,0.11282095031280055,-0.002777264500417048,0.04950229197400783
370,0.11413742616794487,-0.001118529232770481,0.049762438077473145
371,0.11561765780040074,0.0005389808476442461,0.04977012461199938
372,0.11726100306863838,0.002194413459779439,0.049527314704275745
373,0.11906673893806316,0.003846944051988166,0.04903609520406674
374,0.12103406531581408,0.005495775506735136,0.04829866650723308
375,0.12316182911807172,0.007140136103643222,0.04731728307956944
376,0.1254736255741762,0.008778851479648811,0.0460719260310474
377,0.1279918625814789,0.010410837951869246,0.044544164492614294
378,0.13071577745635765,0.012035453674685075,0.042736459897883515
379,0.1336438480982533,0.013652096071956003,0.04065199227500425
380,0.13677457040499924,0.01526018775219924,0.0382939411582867
